SCHOOL NO.,ENGLISH CATEGORY,ùùù___ÑO,ENGLISH NAME,ùùù_°W‰_,ENGLISH ADDRESS,ùùù_°aÑ},LONGITUDE,îg∏_,LATITUDE,©n∏_,EASTING,Ñù¶æÌF,NORTHING,Ñù¶æ¢_,STUDENTS GENDER,_NèÌΩ_¢_ˆ∆ÑO,SESSION,Ω_˜_œì©í˜ê_–,DISTRICT,ù£_ù,FINANCE TYPE,î_ÑU‰ù__,SCHOOL LEVEL,Ω_˜___∏›,TELEPHONE,ëp_î_qî_,FAX NUMBER,___uî_©X,WEBSITE,‰_—_,RELIGION,ˆvœæ
543217000000,Aided Primary Schools,î_ÑUùpΩ_,PO LEUNG KUK CASTAR PRIMARY SCHOOL,∏O_}Ñ©¢@¶wùpΩ_,TSING LUK STREET TSING YI NEW TERRITORIES,ús›ê∏C°_∏C‰ÿ_´,114-6-24,114-6-24,22-21-18,22-21-18,829029,829029,823981,823981,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24363923,24363923,24364113,24364113,http://www.plkcastar.edu.hk,http://www.plkcastar.edu.hk,NOT APPLICABLE,ù_ΩA¢_
511382000000,Aided Primary Schools,î_ÑUùpΩ_,CATHOLIC MISSION SCHOOL,ùÛ¢Dœæë`_´_ùΩ_˜_,RUTTER STREET CENTRAL HONG KONG,—å__ùù£_∏ˇ¢__´,114-8-50,114-8-50,22-17-3,22-17-3,833202,833202,816139,816139,CO-ED,_kùk,WHOLE DAY,¢_ù_,CENTRAL AND WESTERN,ùù°__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25477618,25477618,25591595,25591595,http://www.cms.edu.hk/,http://www.cms.edu.hk/,CATHOLICISM,ùÛ¢Dœæ
113000000000,Aided Primary Schools,î_ÑUùpΩ_,TUNG KOON SCHOOL,ÌFç•Ω_˜_,JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES,ús›êùWù___ú|_D,114-7-52,114-7-52,22-30-10,22-30-10,831550,831550,840356,840356,CO-ED,_kùk,WHOLE DAY,¢_ù_,NORTH,¢__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26700334,26700334,26684311,26684311,http://www.tks.edu.hk/,http://www.tks.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
540188000000,Aided Primary Schools,î_ÑUùpΩ_,SPH RURAL COMMITTEE KUNG YIK SHE PRI SCH,ùQùK_m_m__ˆe—_ú|ù©_qÌ£ùpΩ_,"AREA 27 TIN SHUI WAI, YUEN LONG NEW TERRITORIES",ús›êùî˜üùÛù_Å_ç_27_ù,114-0-10,114-0-10,22-27-38,22-27-38,818353,818353,835694,835694,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24486623,24486623,24481160,24481160,http://www.kysps.edu.hk/,http://www.kysps.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
522171000000,Aided Primary Schools,î_ÑUùpΩ_,CHR & MISSIONARY ALLIANCE SUN KEI PRI SC,__ú_œæ∏è_Dú|∏è__ùpΩ_,SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES,ús›êœN—xóDˆ|¶w?,114-15-28,114-15-28,22-18-46,22-18-46,844603,844603,819300,819300,CO-ED,_kùk,WHOLE DAY,¢_ù_,SAI KUNG,°__^_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,21916996,21916996,21916995,21916995,http://www.sunkei.edu.hk,http://www.sunkei.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
512770000000,Aided Primary Schools,î_ÑUùpΩ_,MAN KIU ASSOCIATION PRIMARY SCHOOL,åü__ùpΩ_,ESTATE SCHOOL NO. 3 UPPER NGAU TAU KOK ESTATE KWUN TONG KOWLOON,ùE£s_[_ù_£Y_ùùW?ç_ùT˜_Ì_,114-13-3,114-13-3,22-19-11,22-19-11,840464,840464,820095,820095,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWUN TONG,_[__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27570490,27570490,23313422,23313422,http://www.mkaps.edu.hk,http://www.mkaps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
115185000000,Aided Primary Schools,î_ÑUùpΩ_,THE ELCHK MA ON SHAN LUTHERAN PRI SCH,__ú_œæ—å__∏Hîqú|__Ωbùs∏HîqΩ_˜_,HENG ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,ús›ê_F¢æ__Ωbùs∏°w?,114-13-42,114-13-42,22-24-55,22-24-55,841567,841567,830655,830655,CO-ED,_kùk,WHOLE DAY,¢_ù_,SHA TIN,_F¢æ_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,26429118,26429118,26433927,26433927,http://www.mluthps.edu.hk,http://www.mluthps.edu.hk,PROTESTANTISM / CHRISTIANITY,__ú_œæ
510335000000,Aided Primary Schools,î_ÑUùpΩ_,TWGH LI CHI HO PRIMARY SCHOOL,ÌF_ùùT_|Ñ_©_å_ùpΩ_,280 QUEENS ROAD EAST WAN CHAI HONG KONG,—å___W¢J›_°Zùj_DÌF280î_,114-10-37,114-10-37,22-16-32,22-16-32,836286,836286,815181,815181,CO-ED,_kùk,WHOLE DAY,¢_ù_,WAN CHAI,_W¢J_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,25750470,25750470,28348141,28348141,http://www.twghlchps.edu.hk,http://www.twghlchps.edu.hk,NOT APPLICABLE,ù_ΩA¢_
512524000000,Aided Primary Schools,î_ÑUùpΩ_,KOWLOON WOMEN'S WEL CLUB LI PING MEM SCH,ùE£s_Åùk‰_ÑQú|Ñ_›œ›_ˆ£Ω_˜_,33 WYLIE ROAD KOWLOON,ùE£s©_çz_D33î_,114-10-32,114-10-32,22-18-46,22-18-46,836127,836127,819324,819324,CO-ED,_kùk,WHOLE DAY,¢_ù_,YAU TSIM MONG,Ìo°yˆ__ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,27711695,27711695,27709664,27709664,http://www.kwwclpms.edu.hk,http://www.kwwclpms.edu.hk,NOT APPLICABLE,ù_ΩA¢_
512249000000,Aided Primary Schools,î_ÑUùpΩ_,KAM TIN MUNG YEUNG PUBLIC SCHOOL,£A¢æù©¢ˇåXΩiΩ_˜_,KAM TIN YUEN LONG NEW TERRITORIES (INCLUDING RAINSHELTER),ús›êùî˜ü£A¢æ(¢]›Aë_∏B∏F),114-3-40,114-3-40,22-26-25,22-26-25,824343.5,824343.5,833439.7,833439.7,CO-ED,_kùk,WHOLE DAY,¢_ù_,YUEN LONG,ùî˜ü_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24762414,24762414,24744416,24744416,http://www.ktmy.edu.hk/,http://www.ktmy.edu.hk/,NOT APPLICABLE,ù_ΩA¢_
114006000000,Aided Primary Schools,î_ÑUùpΩ_,SHEK LEI CATHOLIC PRIMARY SCHOOL,¢__XùÛ¢DœæùpΩ_,11 SHEK PAI STREET KWAI CHUNG NEW TERRITORIES,ús›êîÌ_F¢_œ__´11î_,114-8-31,114-8-31,22-22-0,22-22-0,832663,832663,825286,825286,CO-ED,_kùk,WHOLE DAY,¢_ù_,KWAI TSING,îÌ∏C_ù,AIDED,î_ÑU,PRIMARY,ùpΩ_,24203186,24203186,24841426,24841426,,,CATHOLICISM,ùÛ¢Dœæ
